complex_name,protein_path,ligand_description,protein_sequence
Dasotraline,2GQG_one_chain_docking.pdb,ligand_sdf_files/Dasotraline.sdf,
Clonidine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Clonidine.sdf,
Miglitol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Miglitol.sdf,
Buclizine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Buclizine.sdf,
Niclosamide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Niclosamide.sdf,
Ethchlorvynol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ethchlorvynol.sdf,
Micronomicin_sulfate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Micronomicin_sulfate.sdf,
Pyrimethamine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pyrimethamine.sdf,
Fenhexamid,2GQG_one_chain_docking.pdb,ligand_sdf_files/Fenhexamid.sdf,
Estradiol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Estradiol.sdf,
Tacrine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tacrine.sdf,
Domperidone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Domperidone.sdf,
Estrone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Estrone.sdf,
Guar_gum,2GQG_one_chain_docking.pdb,ligand_sdf_files/Guar_gum.sdf,
Dromostanolone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Dromostanolone.sdf,
ARN_509,2GQG_one_chain_docking.pdb,ligand_sdf_files/ARN_509.sdf,
Tretinoin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tretinoin.sdf,
Lidocaine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Lidocaine.sdf,
Sulprostone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sulprostone.sdf,
Raltitrexed,2GQG_one_chain_docking.pdb,ligand_sdf_files/Raltitrexed.sdf,
Phenindamine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Phenindamine.sdf,
Candicidin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Candicidin.sdf,
Mepartricin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Mepartricin.sdf,
Salbutamol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Salbutamol.sdf,
Deutetrabenazine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Deutetrabenazine.sdf,
Berotralstat,2GQG_one_chain_docking.pdb,ligand_sdf_files/Berotralstat.sdf,
Vasicine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Vasicine.sdf,
Tasosartan,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tasosartan.sdf,
Anisindione,2GQG_one_chain_docking.pdb,ligand_sdf_files/Anisindione.sdf,
Gallamine_Triethiodide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Gallamine_Triethiodide.sdf,
TP_434,2GQG_one_chain_docking.pdb,ligand_sdf_files/TP_434.sdf,
Nitrazepam,2GQG_one_chain_docking.pdb,ligand_sdf_files/Nitrazepam.sdf,
Flomoxef_sodium,2GQG_one_chain_docking.pdb,ligand_sdf_files/Flomoxef_sodium.sdf,
Cinnarizine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cinnarizine.sdf,
Tapinarof,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tapinarof.sdf,
Iocetamic_acid,2GQG_one_chain_docking.pdb,ligand_sdf_files/Iocetamic_acid.sdf,
Sodium_sulfide_sulfur,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sodium_sulfide_sulfur.sdf,
Ciprofloxacin_XR,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ciprofloxacin_XR.sdf,
Deslorelin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Deslorelin.sdf,
Oteseconazole,2GQG_one_chain_docking.pdb,ligand_sdf_files/Oteseconazole.sdf,
Sotagliflozin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sotagliflozin.sdf,
Tindamax,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tindamax.sdf,
Aprobarbital,2GQG_one_chain_docking.pdb,ligand_sdf_files/Aprobarbital.sdf,
SARALASIN,2GQG_one_chain_docking.pdb,ligand_sdf_files/SARALASIN.sdf,
Ibandronate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ibandronate.sdf,
Ponatinib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ponatinib.sdf,
Sulfapyridine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sulfapyridine.sdf,
Fospropofol_disodium,2GQG_one_chain_docking.pdb,ligand_sdf_files/Fospropofol_disodium.sdf,
Colestilan,2GQG_one_chain_docking.pdb,ligand_sdf_files/Colestilan.sdf,
Artemether,2GQG_one_chain_docking.pdb,ligand_sdf_files/Artemether.sdf,
Ropivacaine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ropivacaine.sdf,
Emedastine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Emedastine.sdf,
Ceforanide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ceforanide.sdf,
Fenoldopam,2GQG_one_chain_docking.pdb,ligand_sdf_files/Fenoldopam.sdf,
Lapatinib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Lapatinib.sdf,
Elacestrant,2GQG_one_chain_docking.pdb,ligand_sdf_files/Elacestrant.sdf,
Belzutifan,2GQG_one_chain_docking.pdb,ligand_sdf_files/Belzutifan.sdf,
Cyclobenzaprine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cyclobenzaprine.sdf,
Pentaerythritol_tetranitrate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pentaerythritol_tetranitrate.sdf,
Canagliflozin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Canagliflozin.sdf,
Lasofoxifene,2GQG_one_chain_docking.pdb,ligand_sdf_files/Lasofoxifene.sdf,
Hetacillin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Hetacillin.sdf,
Lithium_Citrate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Lithium_Citrate.sdf,
Dipyridamole,2GQG_one_chain_docking.pdb,ligand_sdf_files/Dipyridamole.sdf,
Ivacaftor,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ivacaftor.sdf,
Chloramphenicol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Chloramphenicol.sdf,
LIDOFLAZINE,2GQG_one_chain_docking.pdb,ligand_sdf_files/LIDOFLAZINE.sdf,
Metergolin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Metergolin.sdf,
Bexarotene,2GQG_one_chain_docking.pdb,ligand_sdf_files/Bexarotene.sdf,
Oliceridine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Oliceridine.sdf,
Butizide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Butizide.sdf,
Melitracen,2GQG_one_chain_docking.pdb,ligand_sdf_files/Melitracen.sdf,
Progabide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Progabide.sdf,
Sumatriptan,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sumatriptan.sdf,
ZOTEPINE,2GQG_one_chain_docking.pdb,ligand_sdf_files/ZOTEPINE.sdf,
Daclatasvir,2GQG_one_chain_docking.pdb,ligand_sdf_files/Daclatasvir.sdf,
Mupirocin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Mupirocin.sdf,
Oxatomide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Oxatomide.sdf,
Codeine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Codeine.sdf,
Mitomycin_A,2GQG_one_chain_docking.pdb,ligand_sdf_files/Mitomycin_A.sdf,
Baricitinib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Baricitinib.sdf,
Siponimod,2GQG_one_chain_docking.pdb,ligand_sdf_files/Siponimod.sdf,
Chymopapain,2GQG_one_chain_docking.pdb,ligand_sdf_files/Chymopapain.sdf,
Stavudine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Stavudine.sdf,
Pregabalin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pregabalin.sdf,
Ibrexafungerp,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ibrexafungerp.sdf,
Lisuride,2GQG_one_chain_docking.pdb,ligand_sdf_files/Lisuride.sdf,
Sulfamylon,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sulfamylon.sdf,
Cysteamine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cysteamine.sdf,
Clobazam___Lundbeck,2GQG_one_chain_docking.pdb,ligand_sdf_files/Clobazam___Lundbeck.sdf,
Torasemide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Torasemide.sdf,
Prednicarbate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Prednicarbate.sdf,
Cortisone_Acetate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cortisone_Acetate.sdf,
Bentazepam,2GQG_one_chain_docking.pdb,ligand_sdf_files/Bentazepam.sdf,
Pantothenic_acid,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pantothenic_acid.sdf,
Doxercalciferol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Doxercalciferol.sdf,
Zolpidem,2GQG_one_chain_docking.pdb,ligand_sdf_files/Zolpidem.sdf,
Cisatracurium,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cisatracurium.sdf,
Quercetin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Quercetin.sdf,
Mizoribine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Mizoribine.sdf,
Nadifloxacin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Nadifloxacin.sdf,
Vincamine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Vincamine.sdf,
Risperidone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Risperidone.sdf,
Astromycin_sulfate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Astromycin_sulfate.sdf,
Tetrahydrozoline,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tetrahydrozoline.sdf,
Deferiprone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Deferiprone.sdf,
Meglumine_antimoniate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Meglumine_antimoniate.sdf,
Enzalutamide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Enzalutamide.sdf,
Rifamycin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Rifamycin.sdf,
Nafcillin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Nafcillin.sdf,
Adenosine_monophosphate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Adenosine_monophosphate.sdf,
Dimethindene,2GQG_one_chain_docking.pdb,ligand_sdf_files/Dimethindene.sdf,
Thymol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Thymol.sdf,
Lindane,2GQG_one_chain_docking.pdb,ligand_sdf_files/Lindane.sdf,
Hexachlorophene,2GQG_one_chain_docking.pdb,ligand_sdf_files/Hexachlorophene.sdf,
Hesperetin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Hesperetin.sdf,
Chlorproguanil,2GQG_one_chain_docking.pdb,ligand_sdf_files/Chlorproguanil.sdf,
Elvitegravir_cobicistat_emtricitabine_tenofovir_disoproxil_fumarate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Elvitegravir_cobicistat_emtricitabine_tenofovir_disoproxil_fumarate.sdf,
LEURUBICIN,2GQG_one_chain_docking.pdb,ligand_sdf_files/LEURUBICIN.sdf,
Sanguinarine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sanguinarine.sdf,
Khellin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Khellin.sdf,
Plaunotol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Plaunotol.sdf,
Ziconotide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ziconotide.sdf,
Eberconazole,2GQG_one_chain_docking.pdb,ligand_sdf_files/Eberconazole.sdf,
Taxol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Taxol.sdf,
Suvorexant,2GQG_one_chain_docking.pdb,ligand_sdf_files/Suvorexant.sdf,
Vigabatrin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Vigabatrin.sdf,
Oxyphencyclimine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Oxyphencyclimine.sdf,
Tetrabenazine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tetrabenazine.sdf,
Capivasertib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Capivasertib.sdf,
Clomipramine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Clomipramine.sdf,
Lactitol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Lactitol.sdf,
Phenmetrazine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Phenmetrazine.sdf,
Mangafodipir_Trisodium,2GQG_one_chain_docking.pdb,ligand_sdf_files/Mangafodipir_Trisodium.sdf,
Incruse_Ellipta,2GQG_one_chain_docking.pdb,ligand_sdf_files/Incruse_Ellipta.sdf,
Minaprine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Minaprine.sdf,
Rosaprostol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Rosaprostol.sdf,
obeticholic_acid,2GQG_one_chain_docking.pdb,ligand_sdf_files/obeticholic_acid.sdf,
Sennoside_a,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sennoside_a.sdf,
Azosemide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Azosemide.sdf,
Sevelamer_hydrochloride,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sevelamer_hydrochloride.sdf,
Hydrastine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Hydrastine.sdf,
Rimiterol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Rimiterol.sdf,
Pamidronate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pamidronate.sdf,
Dibenzepin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Dibenzepin.sdf,
Acetylcholine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Acetylcholine.sdf,
Ceruletide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ceruletide.sdf,
Tetrodotoxin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tetrodotoxin.sdf,
Tafluprost,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tafluprost.sdf,
Valrubicin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Valrubicin.sdf,
Ospemifene,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ospemifene.sdf,
Dextropropoxyphene,2GQG_one_chain_docking.pdb,ligand_sdf_files/Dextropropoxyphene.sdf,
Uridine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Uridine.sdf,
Estradiol_Valerate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Estradiol_Valerate.sdf,
Paromomycin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Paromomycin.sdf,
Albendazole,2GQG_one_chain_docking.pdb,ligand_sdf_files/Albendazole.sdf,
Cefadroxil,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cefadroxil.sdf,
Peramivir,2GQG_one_chain_docking.pdb,ligand_sdf_files/Peramivir.sdf,
Cannabidiol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cannabidiol.sdf,
Choline_magnesium_trisalicylate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Choline_magnesium_trisalicylate.sdf,
Vemurafenib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Vemurafenib.sdf,
Gabexate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Gabexate.sdf,
Terpin_hydrate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Terpin_hydrate.sdf,
Pioglitazone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pioglitazone.sdf,
Iotrolan,2GQG_one_chain_docking.pdb,ligand_sdf_files/Iotrolan.sdf,
Loracarbef,2GQG_one_chain_docking.pdb,ligand_sdf_files/Loracarbef.sdf,
_____tetrahydropalmatine,2GQG_one_chain_docking.pdb,ligand_sdf_files/_____tetrahydropalmatine.sdf,
Chloroprocaine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Chloroprocaine.sdf,
Olsalazine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Olsalazine.sdf,
Fenquizone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Fenquizone.sdf,
Palladium_Pd_103,2GQG_one_chain_docking.pdb,ligand_sdf_files/Palladium_Pd_103.sdf,
VESNARINONE,2GQG_one_chain_docking.pdb,ligand_sdf_files/VESNARINONE.sdf,
Risdiplam,2GQG_one_chain_docking.pdb,ligand_sdf_files/Risdiplam.sdf,
Fludrocortisone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Fludrocortisone.sdf,
Mannitol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Mannitol.sdf,
Imipenem,2GQG_one_chain_docking.pdb,ligand_sdf_files/Imipenem.sdf,
Tiapride,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tiapride.sdf,
Eupatilin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Eupatilin.sdf,
Vitamin_C,2GQG_one_chain_docking.pdb,ligand_sdf_files/Vitamin_C.sdf,
Acetophenazine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Acetophenazine.sdf,
Ketoconazole,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ketoconazole.sdf,
MK_8616,2GQG_one_chain_docking.pdb,ligand_sdf_files/MK_8616.sdf,
Cromoglicate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cromoglicate.sdf,
Bromhexine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Bromhexine.sdf,
Arbutamine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Arbutamine.sdf,
Iodoxamate_Meglumine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Iodoxamate_Meglumine.sdf,
Nevirapine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Nevirapine.sdf,
N_Acetyl_D_glucosamine,2GQG_one_chain_docking.pdb,ligand_sdf_files/N_Acetyl_D_glucosamine.sdf,
Imatinib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Imatinib.sdf,
Saprisartan,2GQG_one_chain_docking.pdb,ligand_sdf_files/Saprisartan.sdf,
Phenobarbital,2GQG_one_chain_docking.pdb,ligand_sdf_files/Phenobarbital.sdf,
Fudosteine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Fudosteine.sdf,
Pralidoxime_Chloride,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pralidoxime_Chloride.sdf,
Imidapril,2GQG_one_chain_docking.pdb,ligand_sdf_files/Imidapril.sdf,
Anecortave_acetate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Anecortave_acetate.sdf,
Idelalisib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Idelalisib.sdf,
Oxiracetam,2GQG_one_chain_docking.pdb,ligand_sdf_files/Oxiracetam.sdf,
Cobicistat,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cobicistat.sdf,
Sorafenib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sorafenib.sdf,
Fluticasone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Fluticasone.sdf,
Manganese_Chloride_Tetrahydrate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Manganese_Chloride_Tetrahydrate.sdf,
Etomidate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Etomidate.sdf,
Saxagliptin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Saxagliptin.sdf,
Levalbuterol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Levalbuterol.sdf,
Propoxyphene_Hydrochloride,2GQG_one_chain_docking.pdb,ligand_sdf_files/Propoxyphene_Hydrochloride.sdf,
Chlorprothixene,2GQG_one_chain_docking.pdb,ligand_sdf_files/Chlorprothixene.sdf,
Cefazolin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cefazolin.sdf,
Ethamsylate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ethamsylate.sdf,
Alloferon,2GQG_one_chain_docking.pdb,ligand_sdf_files/Alloferon.sdf,
Potassium_Citrate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Potassium_Citrate.sdf,
Streptokinase,2GQG_one_chain_docking.pdb,ligand_sdf_files/Streptokinase.sdf,
Amosulalol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Amosulalol.sdf,
Sulfacytine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sulfacytine.sdf,
Fluocinonide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Fluocinonide.sdf,
Felypressin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Felypressin.sdf,
Heroin_diacetylmorphine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Heroin_diacetylmorphine.sdf,
Rucaparib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Rucaparib.sdf,
Asenapine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Asenapine.sdf,
Nitisinone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Nitisinone.sdf,
Glutethimide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Glutethimide.sdf,
Fluoxymesterone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Fluoxymesterone.sdf,
Gabapentin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Gabapentin.sdf,
Capecitabine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Capecitabine.sdf,
Capsaicin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Capsaicin.sdf,
Oxilofrine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Oxilofrine.sdf,
Histamine_Phosphate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Histamine_Phosphate.sdf,
Alprostadil,2GQG_one_chain_docking.pdb,ligand_sdf_files/Alprostadil.sdf,
Metocurine_Iodide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Metocurine_Iodide.sdf,
Allopurinol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Allopurinol.sdf,
Pirprofen,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pirprofen.sdf,
Phosphate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Phosphate.sdf,
Protokylol_Hydrochloride,2GQG_one_chain_docking.pdb,ligand_sdf_files/Protokylol_Hydrochloride.sdf,
Sulfadiazine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sulfadiazine.sdf,
Hydroxychloroquine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Hydroxychloroquine.sdf,
Mycophenolate_mofetil,2GQG_one_chain_docking.pdb,ligand_sdf_files/Mycophenolate_mofetil.sdf,
Deucravacitinib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Deucravacitinib.sdf,
Dexamethasone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Dexamethasone.sdf,
Cinacalcet,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cinacalcet.sdf,
Dosmalfate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Dosmalfate.sdf,
Belumosudil,2GQG_one_chain_docking.pdb,ligand_sdf_files/Belumosudil.sdf,
Apixaban,2GQG_one_chain_docking.pdb,ligand_sdf_files/Apixaban.sdf,
Trolamine_salicylate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Trolamine_salicylate.sdf,
MD_1100,2GQG_one_chain_docking.pdb,ligand_sdf_files/MD_1100.sdf,
Cefcapene_pivoxil,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cefcapene_pivoxil.sdf,
Macimorelin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Macimorelin.sdf,
Darifenacin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Darifenacin.sdf,
Azilsartan,2GQG_one_chain_docking.pdb,ligand_sdf_files/Azilsartan.sdf,
Secnidazole,2GQG_one_chain_docking.pdb,ligand_sdf_files/Secnidazole.sdf,
Chlorphenesin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Chlorphenesin.sdf,
Zipeprol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Zipeprol.sdf,
Pantoprazole,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pantoprazole.sdf,
Triamterene,2GQG_one_chain_docking.pdb,ligand_sdf_files/Triamterene.sdf,
Moxalactam_Disodium,2GQG_one_chain_docking.pdb,ligand_sdf_files/Moxalactam_Disodium.sdf,
Tiagabine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tiagabine.sdf,
Econazole,2GQG_one_chain_docking.pdb,ligand_sdf_files/Econazole.sdf,
Rilmenidine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Rilmenidine.sdf,
Captopril,2GQG_one_chain_docking.pdb,ligand_sdf_files/Captopril.sdf,
Galantamine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Galantamine.sdf,
Nicorandil,2GQG_one_chain_docking.pdb,ligand_sdf_files/Nicorandil.sdf,
Pexidartinib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pexidartinib.sdf,
Mivacurium,2GQG_one_chain_docking.pdb,ligand_sdf_files/Mivacurium.sdf,
Metharbital,2GQG_one_chain_docking.pdb,ligand_sdf_files/Metharbital.sdf,
Sodium_polystyrene_sulfonate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sodium_polystyrene_sulfonate.sdf,
Tandospirone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tandospirone.sdf,
Taltirelin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Taltirelin.sdf,
Plerixafor,2GQG_one_chain_docking.pdb,ligand_sdf_files/Plerixafor.sdf,
Fluspirilene,2GQG_one_chain_docking.pdb,ligand_sdf_files/Fluspirilene.sdf,
Ciclosporin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ciclosporin.sdf,
Lobeglitazone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Lobeglitazone.sdf,
FerriSeltz,2GQG_one_chain_docking.pdb,ligand_sdf_files/FerriSeltz.sdf,
Nitrofurantoin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Nitrofurantoin.sdf,
Gaboxadol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Gaboxadol.sdf,
Chlorothiazide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Chlorothiazide.sdf,
Remdesivir,2GQG_one_chain_docking.pdb,ligand_sdf_files/Remdesivir.sdf,
Acetohydroxamic_Acid,2GQG_one_chain_docking.pdb,ligand_sdf_files/Acetohydroxamic_Acid.sdf,
_S______Dimethindene_maleate,2GQG_one_chain_docking.pdb,ligand_sdf_files/_S______Dimethindene_maleate.sdf,
Tolperisone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tolperisone.sdf,
Fosinopril,2GQG_one_chain_docking.pdb,ligand_sdf_files/Fosinopril.sdf,
Cefiderocol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cefiderocol.sdf,
GW685698X,2GQG_one_chain_docking.pdb,ligand_sdf_files/GW685698X.sdf,
Ornoprostil,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ornoprostil.sdf,
Cilazapril,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cilazapril.sdf,
Vildagliptin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Vildagliptin.sdf,
Riociguat,2GQG_one_chain_docking.pdb,ligand_sdf_files/Riociguat.sdf,
Infigratinib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Infigratinib.sdf,
Midostaurin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Midostaurin.sdf,
Tafenoquine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tafenoquine.sdf,
Streptomycin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Streptomycin.sdf,
Sotorasib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sotorasib.sdf,
